no,parkingPlaceName,maxParking,avilableParking,dateAndTime,temperature
25,종묘,1317,731,2020-09-21 09,16
26,천왕역,328,87,2020-09-21 09,16
27,천호역,1432,425,2020-09-21 09,16
28,학여울역,180,76,2020-09-21 09,16
29,한강진역,176,80,2020-09-21 09,16
30,화랑대역주차장,319,22,2020-09-21 09,16
31,훈련원공원,873,369,2020-09-21 09,16
1,DDP동측(양쪽),20,20,2020-09-21 10,19
2,웃우물공영,79,28,2020-09-21 10,19
3,가양라이품,38,5,2020-09-21 10,19
4,개화산역주차장,322,93,2020-09-21 10,19
5,개화역,483,85,2020-09-21 10,19
6,구로디지털단지역,92,32,2020-09-21 10,19
7,구파발역,399,123,2020-09-21 10,19
8,장안2동,80,40,2020-09-21 10,19
9,동대문공영주차장,1092,870,2020-09-21 10,19
10,마포유수지주차장,505,178,2020-09-21 10,19
11,복정역공영주차장,363,60,2020-09-21 10,19
12,사당노외,184,80,2020-09-21 10,19
13,서린노외주차장,38,12,2020-09-21 10,19
14,세종로,1260,831,2020-09-21 10,19
15,수락산역,157,39,2020-09-21 10,19
16,수서역남,18,0,2020-09-21 10,19
17,수서역북주차장,553,147,2020-09-21 10,19
18,신대방역,60,19,2020-09-21 10,19
19,신방화역,199,30,2020-09-21 10,19
20,신천유수지주차장,164,52,2020-09-21 10,19
21,영등포구청역,137,18,2020-09-21 10,19
22,용산주차빌딩,561,152,2020-09-21 10,19
23,잠실역주차장,346,16,2020-09-21 10,19
24,적선노외,28,11,2020-09-21 10,19
25,종묘,1317,551,2020-09-21 10,19
26,천왕역,328,57,2020-09-21 10,19
27,천호역,1432,268,2020-09-21 10,19
28,학여울역,180,66,2020-09-21 10,19
29,한강진역,176,59,2020-09-21 10,19
30,화랑대역주차장,319,0,2020-09-21 10,19
31,훈련원공원,873,265,2020-09-21 10,19
1,DDP동측(양쪽),20,20,2020-09-21 11,20
2,웃우물공영,79,29,2020-09-21 11,20
3,가양라이품,38,0,2020-09-21 11,20
4,개화산역주차장,322,77,2020-09-21 11,20
5,개화역,483,73,2020-09-21 11,20
6,구로디지털단지역,92,30,2020-09-21 11,20
7,구파발역,399,109,2020-09-21 11,20
8,장안2동,80,40,2020-09-21 11,20
9,동대문공영주차장,1092,854,2020-09-21 11,20
10,마포유수지주차장,505,169,2020-09-21 11,20
11,복정역공영주차장,363,45,2020-09-21 11,20
12,사당노외,184,74,2020-09-21 11,20
13,서린노외주차장,38,9,2020-09-21 11,20
14,세종로,1260,797,2020-09-21 11,20
15,수락산역,157,29,2020-09-21 11,20
16,수서역남,18,0,2020-09-21 11,20
17,수서역북주차장,553,133,2020-09-21 11,20
18,신대방역,60,18,2020-09-21 11,20
19,신방화역,199,34,2020-09-21 11,20
20,신천유수지주차장,164,34,2020-09-21 11,20
21,영등포구청역,137,13,2020-09-21 11,20
22,용산주차빌딩,561,84,2020-09-21 11,20
23,잠실역주차장,346,6,2020-09-21 11,20
24,적선노외,28,11,2020-09-21 11,20
25,종묘,1317,374,2020-09-21 11,20
26,천왕역,328,57,2020-09-21 11,20
27,천호역,1432,229,2020-09-21 11,20
28,학여울역,180,59,2020-09-21 11,20
29,한강진역,176,48,2020-09-21 11,20
30,화랑대역주차장,319,0,2020-09-21 11,20
31,훈련원공원,873,193,2020-09-21 11,20
1,DDP동측(양쪽),20,20,2020-09-21 12,22
2,웃우물공영,79,26,2020-09-21 12,22
3,가양라이품,38,0,2020-09-21 12,22
4,개화산역주차장,322,77,2020-09-21 12,22
5,개화역,483,77,2020-09-21 12,22
6,구로디지털단지역,92,29,2020-09-21 12,22
7,구파발역,399,106,2020-09-21 12,22
8,장안2동,80,38,2020-09-21 12,22
9,동대문공영주차장,1092,850,2020-09-21 12,22
10,마포유수지주차장,505,139,2020-09-21 12,22
11,복정역공영주차장,363,47,2020-09-21 12,22
12,사당노외,184,73,2020-09-21 12,22
13,서린노외주차장,38,16,2020-09-21 12,22
14,세종로,1260,782,2020-09-21 12,22
15,수락산역,157,22,2020-09-21 12,22
16,수서역남,18,0,2020-09-21 12,22
17,수서역북주차장,553,133,2020-09-21 12,22
18,신대방역,60,19,2020-09-21 12,22
19,신방화역,199,37,2020-09-21 12,22
20,신천유수지주차장,164,31,2020-09-21 12,22
21,영등포구청역,137,8,2020-09-21 12,22
22,용산주차빌딩,561,66,2020-09-21 12,22
23,잠실역주차장,346,7,2020-09-21 12,22
24,적선노외,28,11,2020-09-21 12,22
25,종묘,1317,272,2020-09-21 12,22
26,천왕역,328,45,2020-09-21 12,22
27,천호역,1432,242,2020-09-21 12,22
28,학여울역,180,56,2020-09-21 12,22
29,한강진역,176,19,2020-09-21 12,22
30,화랑대역주차장,319,0,2020-09-21 12,22
31,훈련원공원,873,151,2020-09-21 12,22
1,DDP동측(양쪽),20,20,2020-09-21 13,24
2,웃우물공영,79,23,2020-09-21 13,24
3,가양라이품,38,0,2020-09-21 13,24
4,개화산역주차장,322,74,2020-09-21 13,24
5,개화역,483,77,2020-09-21 13,24
6,구로디지털단지역,92,27,2020-09-21 13,24
7,구파발역,399,94,2020-09-21 13,24
8,장안2동,80,41,2020-09-21 13,24
9,동대문공영주차장,1092,886,2020-09-21 13,24
10,마포유수지주차장,505,145,2020-09-21 13,24
11,복정역공영주차장,363,45,2020-09-21 13,24
12,사당노외,184,58,2020-09-21 13,24
13,서린노외주차장,38,13,2020-09-21 13,24
14,세종로,1260,779,2020-09-21 13,24
15,수락산역,157,18,2020-09-21 13,24
16,수서역남,18,0,2020-09-21 13,24
17,수서역북주차장,553,135,2020-09-21 13,24
18,신대방역,60,10,2020-09-21 13,24
19,신방화역,199,34,2020-09-21 13,24
20,신천유수지주차장,164,24,2020-09-21 13,24
21,영등포구청역,137,16,2020-09-21 13,24
22,용산주차빌딩,561,59,2020-09-21 13,24
23,잠실역주차장,346,6,2020-09-21 13,24
24,적선노외,28,11,2020-09-21 13,24
25,종묘,1317,216,2020-09-21 13,24
26,천왕역,328,41,2020-09-21 13,24
27,천호역,1432,244,2020-09-21 13,24
28,학여울역,180,55,2020-09-21 13,24
29,한강진역,176,10,2020-09-21 13,24
30,화랑대역주차장,319,0,2020-09-21 13,24
31,훈련원공원,873,120,2020-09-21 13,24
1,DDP동측(양쪽),20,20,2020-09-21 14,24
2,웃우물공영,79,25,2020-09-21 14,24
3,가양라이품,38,0,2020-09-21 14,24
4,개화산역주차장,322,78,2020-09-21 14,24
5,개화역,483,81,2020-09-21 14,24
6,구로디지털단지역,92,24,2020-09-21 14,24
7,구파발역,399,96,2020-09-21 14,24
8,장안2동,80,40,2020-09-21 14,24
9,동대문공영주차장,1092,902,2020-09-21 14,24
10,마포유수지주차장,505,176,2020-09-21 14,24
11,복정역공영주차장,363,43,2020-09-21 14,24
12,사당노외,184,64,2020-09-21 14,24
13,서린노외주차장,38,9,2020-09-21 14,24
14,세종로,1260,779,2020-09-21 14,24
15,수락산역,157,17,2020-09-21 14,24
16,수서역남,18,0,2020-09-21 14,24
17,수서역북주차장,553,145,2020-09-21 14,24
18,신대방역,60,8,2020-09-21 14,24
19,신방화역,199,32,2020-09-21 14,24
20,신천유수지주차장,164,28,2020-09-21 14,24
21,영등포구청역,137,19,2020-09-21 14,24
22,용산주차빌딩,561,62,2020-09-21 14,24
23,잠실역주차장,346,7,2020-09-21 14,24
24,적선노외,28,11,2020-09-21 14,24
25,종묘,1317,203,2020-09-21 14,24
26,천왕역,328,50,2020-09-21 14,24
27,천호역,1432,260,2020-09-21 14,24
28,학여울역,180,54,2020-09-21 14,24
29,한강진역,176,5,2020-09-21 14,24
30,화랑대역주차장,319,5,2020-09-21 14,24
31,훈련원공원,873,146,2020-09-21 14,24
1,DDP동측(양쪽),20,20,2020-09-21 15,25
2,웃우물공영,79,23,2020-09-21 15,25
3,가양라이품,38,2,2020-09-21 15,25
4,개화산역주차장,322,82,2020-09-21 15,25
5,개화역,483,91,2020-09-21 15,25
6,구로디지털단지역,92,23,2020-09-21 15,25
7,구파발역,399,95,2020-09-21 15,25
8,장안2동,80,39,2020-09-21 15,25
9,동대문공영주차장,1092,925,2020-09-21 15,25
10,마포유수지주차장,505,168,2020-09-21 15,25
11,복정역공영주차장,363,43,2020-09-21 15,25
12,사당노외,184,73,2020-09-21 15,25
13,서린노외주차장,38,14,2020-09-21 15,25
14,세종로,1260,790,2020-09-21 15,25
15,수락산역,157,22,2020-09-21 15,25
16,수서역남,18,0,2020-09-21 15,25
17,수서역북주차장,553,142,2020-09-21 15,25
18,신대방역,60,5,2020-09-21 15,25
19,신방화역,199,35,2020-09-21 15,25
20,신천유수지주차장,164,28,2020-09-21 15,25
21,영등포구청역,137,24,2020-09-21 15,25
22,용산주차빌딩,561,57,2020-09-21 15,25
23,잠실역주차장,346,11,2020-09-21 15,25
24,적선노외,28,6,2020-09-21 15,25
25,종묘,1317,183,2020-09-21 15,25
26,천왕역,328,52,2020-09-21 15,25
27,천호역,1432,263,2020-09-21 15,25
28,학여울역,180,56,2020-09-21 15,25
29,한강진역,176,27,2020-09-21 15,25
30,화랑대역주차장,319,5,2020-09-21 15,25
31,훈련원공원,873,178,2020-09-21 15,25
1,DDP동측(양쪽),20,20,2020-09-21 16,25
2,웃우물공영,79,22,2020-09-21 16,25
3,가양라이품,38,3,2020-09-21 16,25
4,개화산역주차장,322,99,2020-09-21 16,25
5,개화역,483,91,2020-09-21 16,25
6,구로디지털단지역,92,28,2020-09-21 16,25
7,구파발역,399,99,2020-09-21 16,25
8,장안2동,80,39,2020-09-21 16,25
9,동대문공영주차장,1092,929,2020-09-21 16,25
10,마포유수지주차장,505,161,2020-09-21 16,25
11,복정역공영주차장,363,43,2020-09-21 16,25
12,사당노외,184,74,2020-09-21 16,25
13,서린노외주차장,38,14,2020-09-21 16,25
14,세종로,1260,788,2020-09-21 16,25
15,수락산역,157,26,2020-09-21 16,25
16,수서역남,18,0,2020-09-21 16,25
17,수서역북주차장,553,153,2020-09-21 16,25
18,신대방역,60,2,2020-09-21 16,25
19,신방화역,199,35,2020-09-21 16,25
20,신천유수지주차장,164,34,2020-09-21 16,25
21,영등포구청역,137,23,2020-09-21 16,25
22,용산주차빌딩,561,72,2020-09-21 16,25
23,잠실역주차장,346,13,2020-09-21 16,25
24,적선노외,28,3,2020-09-21 16,25
25,종묘,1317,196,2020-09-21 16,25
26,천왕역,328,48,2020-09-21 16,25
27,천호역,1432,297,2020-09-21 16,25
28,학여울역,180,59,2020-09-21 16,25
29,한강진역,176,36,2020-09-21 16,25
30,화랑대역주차장,319,5,2020-09-21 16,25
31,훈련원공원,873,178,2020-09-21 16,25
1,DDP동측(양쪽),20,20,2020-09-21 17,25
2,웃우물공영,79,23,2020-09-21 17,25
3,가양라이품,38,3,2020-09-21 17,25
4,개화산역주차장,322,110,2020-09-21 17,25
5,개화역,483,97,2020-09-21 17,25
6,구로디지털단지역,92,29,2020-09-21 17,25
7,구파발역,399,119,2020-09-21 17,25
8,장안2동,80,38,2020-09-21 17,25
9,동대문공영주차장,1092,946,2020-09-21 17,25
10,마포유수지주차장,505,160,2020-09-21 17,25
11,복정역공영주차장,363,47,2020-09-21 17,25
12,사당노외,184,61,2020-09-21 17,25
13,서린노외주차장,38,19,2020-09-21 17,25
14,세종로,1260,803,2020-09-21 17,25
15,수락산역,157,29,2020-09-21 17,25
16,수서역남,18,1,2020-09-21 17,25
17,수서역북주차장,553,176,2020-09-21 17,25
18,신대방역,60,2,2020-09-21 17,25
19,신방화역,199,38,2020-09-21 17,25
20,신천유수지주차장,164,48,2020-09-21 17,25
21,영등포구청역,137,17,2020-09-21 17,25
22,용산주차빌딩,561,75,2020-09-21 17,25
23,잠실역주차장,346,13,2020-09-21 17,25
24,적선노외,28,6,2020-09-21 17,25
25,종묘,1317,255,2020-09-21 17,25
26,천왕역,328,71,2020-09-21 17,25
27,천호역,1432,311,2020-09-21 17,25
28,학여울역,180,64,2020-09-21 17,25
29,한강진역,176,42,2020-09-21 17,25
30,화랑대역주차장,319,20,2020-09-21 17,25
31,훈련원공원,873,212,2020-09-21 17,25
1,DDP동측(양쪽),20,20,2020-09-21 18,23
2,웃우물공영,79,22,2020-09-21 18,23
3,가양라이품,38,8,2020-09-21 18,23
4,개화산역주차장,322,150,2020-09-21 18,23
5,개화역,483,115,2020-09-21 18,23
6,구로디지털단지역,92,22,2020-09-21 18,23
7,구파발역,399,139,2020-09-21 18,23
8,장안2동,80,38,2020-09-21 18,23
9,동대문공영주차장,1092,987,2020-09-21 18,23
10,마포유수지주차장,505,154,2020-09-21 18,23
11,복정역공영주차장,363,78,2020-09-21 18,23
12,사당노외,184,57,2020-09-21 18,23
13,서린노외주차장,38,24,2020-09-21 18,23
14,세종로,1260,845,2020-09-21 18,23
15,수락산역,157,33,2020-09-21 18,23
16,수서역남,18,1,2020-09-21 18,23
17,수서역북주차장,553,272,2020-09-21 18,23
18,신대방역,60,7,2020-09-21 18,23
19,신방화역,199,40,2020-09-21 18,23
20,신천유수지주차장,164,85,2020-09-21 18,23
21,영등포구청역,137,26,2020-09-21 18,23
22,용산주차빌딩,561,75,2020-09-21 18,23
23,잠실역주차장,346,26,2020-09-21 18,23
24,적선노외,28,8,2020-09-21 18,23
25,종묘,1317,383,2020-09-21 18,23
26,천왕역,328,94,2020-09-21 18,23
27,천호역,1432,421,2020-09-21 18,23
28,학여울역,180,77,2020-09-21 18,23
29,한강진역,176,59,2020-09-21 18,23
30,화랑대역주차장,319,41,2020-09-21 18,23
31,훈련원공원,873,304,2020-09-21 18,23
1,DDP동측(양쪽),20,20,2020-09-21 19,22
2,웃우물공영,79,19,2020-09-21 19,22
3,가양라이품,38,23,2020-09-21 19,22
4,개화산역주차장,322,192,2020-09-21 19,22
5,개화역,483,190,2020-09-21 19,22
6,구로디지털단지역,92,8,2020-09-21 19,22
7,구파발역,399,200,2020-09-21 19,22
8,장안2동,80,30,2020-09-21 19,22
9,동대문공영주차장,1092,991,2020-09-21 19,22
10,마포유수지주차장,505,122,2020-09-21 19,22
11,복정역공영주차장,363,138,2020-09-21 19,22
12,사당노외,184,46,2020-09-21 19,22
13,서린노외주차장,38,27,2020-09-21 19,22
14,세종로,1260,950,2020-09-21 19,22
15,수락산역,157,50,2020-09-21 19,22
16,수서역남,18,8,2020-09-21 19,22
17,수서역북주차장,553,385,2020-09-21 19,22
18,신대방역,60,9,2020-09-21 19,22
19,신방화역,199,66,2020-09-21 19,22
20,신천유수지주차장,164,126,2020-09-21 19,22
21,영등포구청역,137,35,2020-09-21 19,22
22,용산주차빌딩,561,195,2020-09-21 19,22
23,잠실역주차장,346,41,2020-09-21 19,22
24,적선노외,28,6,2020-09-21 19,22
25,종묘,1317,600,2020-09-21 19,22
26,천왕역,328,136,2020-09-21 19,22
27,천호역,1432,578,2020-09-21 19,22
28,학여울역,180,96,2020-09-21 19,22
29,한강진역,176,73,2020-09-21 19,22
30,화랑대역주차장,319,131,2020-09-21 19,22
31,훈련원공원,873,455,2020-09-21 19,22
1,DDP동측(양쪽),20,20,2020-09-21 20,20
2,웃우물공영,79,18,2020-09-21 20,20
3,가양라이품,38,26,2020-09-21 20,20
4,개화산역주차장,322,231,2020-09-21 20,20
5,개화역,483,268,2020-09-21 20,20
6,구로디지털단지역,92,9,2020-09-21 20,20
7,구파발역,399,273,2020-09-21 20,20
8,장안2동,80,28,2020-09-21 20,20
9,동대문공영주차장,1092,770,2020-09-21 20,20
10,마포유수지주차장,505,109,2020-09-21 20,20
11,복정역공영주차장,363,198,2020-09-21 20,20
12,사당노외,184,47,2020-09-21 20,20
13,서린노외주차장,38,32,2020-09-21 20,20
14,세종로,1260,987,2020-09-21 20,20
15,수락산역,157,68,2020-09-21 20,20
16,수서역남,18,11,2020-09-21 20,20
17,수서역북주차장,553,419,2020-09-21 20,20
18,신대방역,60,5,2020-09-21 20,20
19,신방화역,199,79,2020-09-21 20,20
20,신천유수지주차장,164,157,2020-09-21 20,20
21,영등포구청역,137,46,2020-09-21 20,20
22,용산주차빌딩,561,288,2020-09-21 20,20
23,잠실역주차장,346,55,2020-09-21 20,20
24,적선노외,28,11,2020-09-21 20,20
25,종묘,1317,785,2020-09-21 20,20
26,천왕역,328,206,2020-09-21 20,20
27,천호역,1432,625,2020-09-21 20,20
28,학여울역,180,114,2020-09-21 20,20
29,한강진역,176,83,2020-09-21 20,20
30,화랑대역주차장,319,215,2020-09-21 20,20
31,훈련원공원,873,549,2020-09-21 20,20
1,DDP동측(양쪽),20,20,2020-09-21 21,20
2,웃우물공영,79,18,2020-09-21 21,20
3,가양라이품,38,29,2020-09-21 21,20
4,개화산역주차장,322,247,2020-09-21 21,20
5,개화역,483,304,2020-09-21 21,20
6,구로디지털단지역,92,19,2020-09-21 21,20
7,구파발역,399,310,2020-09-21 21,20
8,장안2동,80,28,2020-09-21 21,20
9,동대문공영주차장,1092,444,2020-09-21 21,20
10,마포유수지주차장,505,154,2020-09-21 21,20
11,복정역공영주차장,363,223,2020-09-21 21,20
12,사당노외,184,53,2020-09-21 21,20
13,서린노외주차장,38,33,2020-09-21 21,20
14,세종로,1260,1029,2020-09-21 21,20
15,수락산역,157,88,2020-09-21 21,20
16,수서역남,18,12,2020-09-21 21,20
17,수서역북주차장,553,440,2020-09-21 21,20
18,신대방역,60,16,2020-09-21 21,20
19,신방화역,199,76,2020-09-21 21,20
20,신천유수지주차장,164,168,2020-09-21 21,20
21,영등포구청역,137,59,2020-09-21 21,20
22,용산주차빌딩,561,330,2020-09-21 21,20
23,잠실역주차장,346,69,2020-09-21 21,20
24,적선노외,28,11,2020-09-21 21,20
25,종묘,1317,853,2020-09-21 21,20
26,천왕역,328,230,2020-09-21 21,20
27,천호역,1432,680,2020-09-21 21,20
28,학여울역,180,123,2020-09-21 21,20
29,한강진역,176,94,2020-09-21 21,20
30,화랑대역주차장,319,244,2020-09-21 21,20
31,훈련원공원,873,587,2020-09-21 21,20
1,DDP동측(양쪽),20,20,2020-09-21 22,19
2,웃우물공영,79,17,2020-09-21 22,19
3,가양라이품,38,32,2020-09-21 22,19
4,개화산역주차장,322,252,2020-09-21 22,19
5,개화역,483,327,2020-09-21 22,19
6,구로디지털단지역,92,26,2020-09-21 22,19
7,구파발역,399,323,2020-09-21 22,19
8,장안2동,80,29,2020-09-21 22,19
9,동대문공영주차장,1092,231,2020-09-21 22,19
10,마포유수지주차장,505,213,2020-09-21 22,19
11,복정역공영주차장,363,243,2020-09-21 22,19
12,사당노외,184,69,2020-09-21 22,19
13,서린노외주차장,38,34,2020-09-21 22,19
14,세종로,1260,1070,2020-09-21 22,19
15,수락산역,157,99,2020-09-21 22,19
16,수서역남,18,13,2020-09-21 22,19
17,수서역북주차장,553,449,2020-09-21 22,19
18,신대방역,60,16,2020-09-21 22,19
19,신방화역,199,80,2020-09-21 22,19
20,신천유수지주차장,164,179,2020-09-21 22,19
21,영등포구청역,137,64,2020-09-21 22,19
22,용산주차빌딩,561,348,2020-09-21 22,19
23,잠실역주차장,346,85,2020-09-21 22,19
24,적선노외,28,13,2020-09-21 22,19
25,종묘,1317,888,2020-09-21 22,19
26,천왕역,328,243,2020-09-21 22,19
27,천호역,1432,732,2020-09-21 22,19
28,학여울역,180,122,2020-09-21 22,19
29,한강진역,176,121,2020-09-21 22,19
30,화랑대역주차장,319,262,2020-09-21 22,19
31,훈련원공원,873,611,2020-09-21 22,19
1,DDP동측(양쪽),20,20,2020-09-21 23,18
2,웃우물공영,79,14,2020-09-21 23,18
3,가양라이품,38,31,2020-09-21 23,18
4,개화산역주차장,322,259,2020-09-21 23,18
5,개화역,483,344,2020-09-21 23,18
6,구로디지털단지역,92,36,2020-09-21 23,18
7,구파발역,399,346,2020-09-21 23,18
8,장안2동,80,28,2020-09-21 23,18
9,동대문공영주차장,1092,138,2020-09-21 23,18
10,마포유수지주차장,505,253,2020-09-21 23,18
11,복정역공영주차장,363,259,2020-09-21 23,18
12,사당노외,184,84,2020-09-21 23,18
13,서린노외주차장,38,34,2020-09-21 23,18
14,세종로,1260,1091,2020-09-21 23,18
15,수락산역,157,113,2020-09-21 23,18
16,수서역남,18,14,2020-09-21 23,18
17,수서역북주차장,553,454,2020-09-21 23,18
18,신대방역,60,16,2020-09-21 23,18
