no,parkingPlaceName,maxParking,avilableParking,dateAndTime,temperature
7,구파발역,399,295,2020-11-21 09,1
8,장안2동,80,18,2020-11-21 09,1
9,동대문공영주차장,1092,992,2020-11-21 09,1
10,마포유수지주차장,505,347,2020-11-21 09,1
11,복정역공영주차장,363,238,2020-11-21 09,1
12,사당노외,184,93,2020-11-21 09,1
13,서린노외주차장,38,36,2020-11-21 09,1
14,세종로,1260,1106,2020-11-21 09,1
15,수락산역,157,84,2020-11-21 09,1
16,수서역남,18,9,2020-11-21 09,1
17,수서역북주차장,553,388,2020-11-21 09,1
18,신대방역,60,15,2020-11-21 09,1
19,신방화역,199,70,2020-11-21 09,1
20,신천유수지주차장,164,172,2020-11-21 09,1
21,영등포구청역,137,72,2020-11-21 09,1
22,용산주차빌딩,561,403,2020-11-21 09,1
23,잠실역주차장,346,293,2020-11-21 09,1
24,적선노외,11,-14,2020-11-21 09,1
25,종묘,1317,800,2020-11-21 09,1
26,천왕역,328,227,2020-11-21 09,1
27,천호역,1432,764,2020-11-21 09,1
28,학여울역,180,116,2020-11-21 09,1
29,한강진역,176,119,2020-11-21 09,1
30,화랑대역주차장,319,246,2020-11-21 09,1
31,훈련원공원,873,539,2020-11-21 09,1
1,DDP동측(양쪽),20,20,2020-11-21 10,3
2,웃우물공영,79,10,2020-11-21 10,3
3,가양라이품,38,32,2020-11-21 10,3
4,개화산역주차장,322,153,2020-11-21 10,3
5,개화역,483,277,2020-11-21 10,3
6,구로디지털단지역,92,54,2020-11-21 10,3
7,구파발역,399,271,2020-11-21 10,3
8,장안2동,80,23,2020-11-21 10,3
9,동대문공영주차장,1092,971,2020-11-21 10,3
10,마포유수지주차장,505,340,2020-11-21 10,3
11,복정역공영주차장,363,228,2020-11-21 10,3
12,사당노외,184,81,2020-11-21 10,3
13,서린노외주차장,38,36,2020-11-21 10,3
14,세종로,1260,1067,2020-11-21 10,3
15,수락산역,157,65,2020-11-21 10,3
16,수서역남,18,8,2020-11-21 10,3
17,수서역북주차장,553,384,2020-11-21 10,3
18,신대방역,60,7,2020-11-21 10,3
19,신방화역,199,74,2020-11-21 10,3
20,신천유수지주차장,164,162,2020-11-21 10,3
21,영등포구청역,137,75,2020-11-21 10,3
22,용산주차빌딩,561,397,2020-11-21 10,3
23,잠실역주차장,346,271,2020-11-21 10,3
24,적선노외,11,-14,2020-11-21 10,3
25,종묘,1317,749,2020-11-21 10,3
26,천왕역,328,221,2020-11-21 10,3
27,천호역,1432,674,2020-11-21 10,3
28,학여울역,180,113,2020-11-21 10,3
29,한강진역,176,106,2020-11-21 10,3
30,화랑대역주차장,319,243,2020-11-21 10,3
31,훈련원공원,873,506,2020-11-21 10,3
1,DDP동측(양쪽),20,20,2020-11-21 11,5
2,웃우물공영,79,10,2020-11-21 11,5
3,가양라이품,38,32,2020-11-21 11,5
4,개화산역주차장,322,154,2020-11-21 11,5
5,개화역,483,259,2020-11-21 11,5
6,구로디지털단지역,92,48,2020-11-21 11,5
7,구파발역,399,255,2020-11-21 11,5
8,장안2동,80,20,2020-11-21 11,5
9,동대문공영주차장,1092,949,2020-11-21 11,5
10,마포유수지주차장,505,330,2020-11-21 11,5
11,복정역공영주차장,363,217,2020-11-21 11,5
12,사당노외,184,81,2020-11-21 11,5
13,서린노외주차장,38,29,2020-11-21 11,5
14,세종로,1260,1040,2020-11-21 11,5
15,수락산역,157,55,2020-11-21 11,5
16,수서역남,18,7,2020-11-21 11,5
17,수서역북주차장,553,388,2020-11-21 11,5
18,신대방역,60,2,2020-11-21 11,5
19,신방화역,199,76,2020-11-21 11,5
20,신천유수지주차장,164,158,2020-11-21 11,5
21,영등포구청역,137,78,2020-11-21 11,5
22,용산주차빌딩,561,400,2020-11-21 11,5
23,잠실역주차장,346,251,2020-11-21 11,5
24,적선노외,11,-18,2020-11-21 11,5
25,종묘,1317,686,2020-11-21 11,5
26,천왕역,328,217,2020-11-21 11,5
27,천호역,1432,619,2020-11-21 11,5
28,학여울역,180,109,2020-11-21 11,5
29,한강진역,176,83,2020-11-21 11,5
30,화랑대역주차장,319,236,2020-11-21 11,5
31,훈련원공원,873,496,2020-11-21 11,5
1,DDP동측(양쪽),20,20,2020-11-21 12,7
2,웃우물공영,79,11,2020-11-21 12,7
3,가양라이품,38,32,2020-11-21 12,7
4,개화산역주차장,322,150,2020-11-21 12,7
5,개화역,483,248,2020-11-21 12,7
6,구로디지털단지역,92,47,2020-11-21 12,7
7,구파발역,399,254,2020-11-21 12,7
8,장안2동,80,20,2020-11-21 12,7
9,동대문공영주차장,1092,947,2020-11-21 12,7
10,마포유수지주차장,505,324,2020-11-21 12,7
11,복정역공영주차장,363,210,2020-11-21 12,7
12,사당노외,184,74,2020-11-21 12,7
13,서린노외주차장,38,29,2020-11-21 12,7
14,세종로,1260,1003,2020-11-21 12,7
15,수락산역,157,43,2020-11-21 12,7
16,수서역남,18,7,2020-11-21 12,7
17,수서역북주차장,553,390,2020-11-21 12,7
18,신대방역,60,1,2020-11-21 12,7
19,신방화역,199,73,2020-11-21 12,7
20,신천유수지주차장,164,166,2020-11-21 12,7
21,영등포구청역,137,78,2020-11-21 12,7
22,용산주차빌딩,561,394,2020-11-21 12,7
23,잠실역주차장,346,228,2020-11-21 12,7
24,적선노외,11,-15,2020-11-21 12,7
25,종묘,1317,625,2020-11-21 12,7
26,천왕역,328,219,2020-11-21 12,7
27,천호역,1432,546,2020-11-21 12,7
28,학여울역,180,108,2020-11-21 12,7
29,한강진역,176,62,2020-11-21 12,7
30,화랑대역주차장,319,159,2020-11-21 12,7
31,훈련원공원,873,485,2020-11-21 12,7
1,DDP동측(양쪽),20,20,2020-11-21 13,8
2,웃우물공영,79,12,2020-11-21 13,8
3,가양라이품,38,31,2020-11-21 13,8
4,개화산역주차장,322,147,2020-11-21 13,8
5,개화역,483,245,2020-11-21 13,8
6,구로디지털단지역,92,46,2020-11-21 13,8
7,구파발역,399,251,2020-11-21 13,8
8,장안2동,80,14,2020-11-21 13,8
9,동대문공영주차장,1092,944,2020-11-21 13,8
10,마포유수지주차장,505,326,2020-11-21 13,8
11,복정역공영주차장,363,205,2020-11-21 13,8
12,사당노외,184,76,2020-11-21 13,8
13,서린노외주차장,38,29,2020-11-21 13,8
14,세종로,1260,942,2020-11-21 13,8
15,수락산역,157,39,2020-11-21 13,8
16,수서역남,18,6,2020-11-21 13,8
17,수서역북주차장,553,392,2020-11-21 13,8
18,신대방역,60,7,2020-11-21 13,8
19,신방화역,199,78,2020-11-21 13,8
20,신천유수지주차장,164,164,2020-11-21 13,8
21,영등포구청역,137,75,2020-11-21 13,8
22,용산주차빌딩,561,395,2020-11-21 13,8
23,잠실역주차장,346,184,2020-11-21 13,8
24,적선노외,11,-16,2020-11-21 13,8
25,종묘,1317,592,2020-11-21 13,8
26,천왕역,328,214,2020-11-21 13,8
27,천호역,1432,537,2020-11-21 13,8
28,학여울역,180,104,2020-11-21 13,8
29,한강진역,176,31,2020-11-21 13,8
30,화랑대역주차장,319,125,2020-11-21 13,8
31,훈련원공원,873,496,2020-11-21 13,8
1,DDP동측(양쪽),20,20,2020-11-21 14,9
2,웃우물공영,79,11,2020-11-21 14,9
3,가양라이품,38,32,2020-11-21 14,9
4,개화산역주차장,322,147,2020-11-21 14,9
5,개화역,483,249,2020-11-21 14,9
6,구로디지털단지역,92,36,2020-11-21 14,9
7,구파발역,399,245,2020-11-21 14,9
8,장안2동,80,16,2020-11-21 14,9
9,동대문공영주차장,1092,949,2020-11-21 14,9
10,마포유수지주차장,505,323,2020-11-21 14,9
11,복정역공영주차장,363,205,2020-11-21 14,9
12,사당노외,184,80,2020-11-21 14,9
13,서린노외주차장,38,29,2020-11-21 14,9
14,세종로,1260,825,2020-11-21 14,9
15,수락산역,157,51,2020-11-21 14,9
16,수서역남,18,6,2020-11-21 14,9
17,수서역북주차장,553,396,2020-11-21 14,9
18,신대방역,60,11,2020-11-21 14,9
19,신방화역,199,82,2020-11-21 14,9
20,신천유수지주차장,164,161,2020-11-21 14,9
21,영등포구청역,137,72,2020-11-21 14,9
22,용산주차빌딩,561,392,2020-11-21 14,9
23,잠실역주차장,346,148,2020-11-21 14,9
24,적선노외,11,-17,2020-11-21 14,9
25,종묘,1317,562,2020-11-21 14,9
26,천왕역,328,218,2020-11-21 14,9
27,천호역,1432,547,2020-11-21 14,9
28,학여울역,180,107,2020-11-21 14,9
29,한강진역,176,0,2020-11-21 14,9
30,화랑대역주차장,319,141,2020-11-21 14,9
31,훈련원공원,873,519,2020-11-21 14,9
1,DDP동측(양쪽),20,20,2020-11-21 15,11
2,웃우물공영,79,9,2020-11-21 15,11
3,가양라이품,38,32,2020-11-21 15,11
4,개화산역주차장,322,148,2020-11-21 15,11
5,개화역,483,251,2020-11-21 15,11
6,구로디지털단지역,92,32,2020-11-21 15,11
7,구파발역,399,247,2020-11-21 15,11
8,장안2동,80,16,2020-11-21 15,11
9,동대문공영주차장,1092,952,2020-11-21 15,11
10,마포유수지주차장,505,336,2020-11-21 15,11
11,복정역공영주차장,363,208,2020-11-21 15,11
12,사당노외,184,85,2020-11-21 15,11
13,서린노외주차장,38,28,2020-11-21 15,11
14,세종로,1260,829,2020-11-21 15,11
15,수락산역,157,75,2020-11-21 15,11
16,수서역남,18,7,2020-11-21 15,11
17,수서역북주차장,553,403,2020-11-21 15,11
18,신대방역,60,6,2020-11-21 15,11
19,신방화역,199,80,2020-11-21 15,11
20,신천유수지주차장,164,165,2020-11-21 15,11
21,영등포구청역,137,76,2020-11-21 15,11
22,용산주차빌딩,561,383,2020-11-21 15,11
23,잠실역주차장,346,159,2020-11-21 15,11
24,적선노외,11,-18,2020-11-21 15,11
25,종묘,1317,569,2020-11-21 15,11
26,천왕역,328,219,2020-11-21 15,11
27,천호역,1432,520,2020-11-21 15,11
28,학여울역,180,108,2020-11-21 15,11
29,한강진역,176,0,2020-11-21 15,11
30,화랑대역주차장,319,190,2020-11-21 15,11
31,훈련원공원,873,530,2020-11-21 15,11
1,DDP동측(양쪽),20,20,2020-11-21 16,10
2,웃우물공영,79,9,2020-11-21 16,10
3,가양라이품,38,32,2020-11-21 16,10
4,개화산역주차장,322,147,2020-11-21 16,10
5,개화역,483,257,2020-11-21 16,10
6,구로디지털단지역,92,31,2020-11-21 16,10
7,구파발역,399,263,2020-11-21 16,10
8,장안2동,80,15,2020-11-21 16,10
9,동대문공영주차장,1092,970,2020-11-21 16,10
10,마포유수지주차장,505,334,2020-11-21 16,10
11,복정역공영주차장,363,215,2020-11-21 16,10
12,사당노외,184,83,2020-11-21 16,10
13,서린노외주차장,38,28,2020-11-21 16,10
14,세종로,1260,876,2020-11-21 16,10
15,수락산역,157,76,2020-11-21 16,10
16,수서역남,18,6,2020-11-21 16,10
17,수서역북주차장,553,404,2020-11-21 16,10
18,신대방역,60,2,2020-11-21 16,10
19,신방화역,199,85,2020-11-21 16,10
20,신천유수지주차장,164,164,2020-11-21 16,10
21,영등포구청역,137,79,2020-11-21 16,10
22,용산주차빌딩,561,356,2020-11-21 16,10
23,잠실역주차장,346,182,2020-11-21 16,10
24,적선노외,11,-17,2020-11-21 16,10
25,종묘,1317,608,2020-11-21 16,10
26,천왕역,328,225,2020-11-21 16,10
27,천호역,1432,529,2020-11-21 16,10
28,학여울역,180,112,2020-11-21 16,10
29,한강진역,176,0,2020-11-21 16,10
30,화랑대역주차장,319,220,2020-11-21 16,10
31,훈련원공원,873,550,2020-11-21 16,10
1,DDP동측(양쪽),20,20,2020-11-21 17,10
2,웃우물공영,79,5,2020-11-21 17,10
3,가양라이품,38,33,2020-11-21 17,10
4,개화산역주차장,322,152,2020-11-21 17,10
5,개화역,483,259,2020-11-21 17,10
6,구로디지털단지역,92,25,2020-11-21 17,10
7,구파발역,399,293,2020-11-21 17,10
8,장안2동,80,18,2020-11-21 17,10
9,동대문공영주차장,1092,1010,2020-11-21 17,10
10,마포유수지주차장,505,331,2020-11-21 17,10
11,복정역공영주차장,363,222,2020-11-21 17,10
12,사당노외,184,76,2020-11-21 17,10
13,서린노외주차장,38,26,2020-11-21 17,10
14,세종로,1260,953,2020-11-21 17,10
15,수락산역,157,89,2020-11-21 17,10
16,수서역남,18,11,2020-11-21 17,10
17,수서역북주차장,553,410,2020-11-21 17,10
18,신대방역,60,1,2020-11-21 17,10
19,신방화역,199,82,2020-11-21 17,10
20,신천유수지주차장,164,166,2020-11-21 17,10
21,영등포구청역,137,78,2020-11-21 17,10
22,용산주차빌딩,561,367,2020-11-21 17,10
23,잠실역주차장,346,186,2020-11-21 17,10
24,적선노외,11,-19,2020-11-21 17,10
25,종묘,1317,673,2020-11-21 17,10
26,천왕역,328,220,2020-11-21 17,10
27,천호역,1432,545,2020-11-21 17,10
28,학여울역,180,115,2020-11-21 17,10
29,한강진역,176,1,2020-11-21 17,10
30,화랑대역주차장,319,230,2020-11-21 17,10
31,훈련원공원,873,586,2020-11-21 17,10
1,DDP동측(양쪽),20,20,2020-11-21 18,9
2,웃우물공영,79,0,2020-11-21 18,9
3,가양라이품,38,33,2020-11-21 18,9
4,개화산역주차장,322,155,2020-11-21 18,9
5,개화역,483,261,2020-11-21 18,9
6,구로디지털단지역,92,17,2020-11-21 18,9
7,구파발역,399,306,2020-11-21 18,9
8,장안2동,80,20,2020-11-21 18,9
9,동대문공영주차장,1092,1026,2020-11-21 18,9
10,마포유수지주차장,505,321,2020-11-21 18,9
11,복정역공영주차장,363,226,2020-11-21 18,9
12,사당노외,184,65,2020-11-21 18,9
13,서린노외주차장,38,25,2020-11-21 18,9
14,세종로,1260,856,2020-11-21 18,9
15,수락산역,157,103,2020-11-21 18,9
16,수서역남,18,13,2020-11-21 18,9
17,수서역북주차장,553,407,2020-11-21 18,9
18,신대방역,60,5,2020-11-21 18,9
19,신방화역,199,80,2020-11-21 18,9
20,신천유수지주차장,164,168,2020-11-21 18,9
21,영등포구청역,137,78,2020-11-21 18,9
22,용산주차빌딩,561,396,2020-11-21 18,9
23,잠실역주차장,346,200,2020-11-21 18,9
24,적선노외,11,-16,2020-11-21 18,9
25,종묘,1317,742,2020-11-21 18,9
26,천왕역,328,220,2020-11-21 18,9
27,천호역,1432,583,2020-11-21 18,9
28,학여울역,180,124,2020-11-21 18,9
29,한강진역,176,0,2020-11-21 18,9
30,화랑대역주차장,319,246,2020-11-21 18,9
31,훈련원공원,873,614,2020-11-21 18,9
1,DDP동측(양쪽),20,20,2020-11-21 19,9
2,웃우물공영,79,1,2020-11-21 19,9
3,가양라이품,38,32,2020-11-21 19,9
4,개화산역주차장,322,156,2020-11-21 19,9
5,개화역,483,275,2020-11-21 19,9
6,구로디지털단지역,92,11,2020-11-21 19,9
7,구파발역,399,311,2020-11-21 19,9
8,장안2동,80,22,2020-11-21 19,9
9,동대문공영주차장,1092,1037,2020-11-21 19,9
10,마포유수지주차장,505,291,2020-11-21 19,9
11,복정역공영주차장,363,233,2020-11-21 19,9
12,사당노외,184,25,2020-11-21 19,9
13,서린노외주차장,38,25,2020-11-21 19,9
14,세종로,1260,807,2020-11-21 19,9
15,수락산역,157,102,2020-11-21 19,9
16,수서역남,18,14,2020-11-21 19,9
17,수서역북주차장,553,411,2020-11-21 19,9
18,신대방역,60,2,2020-11-21 19,9
19,신방화역,199,80,2020-11-21 19,9
20,신천유수지주차장,164,177,2020-11-21 19,9
21,영등포구청역,137,76,2020-11-21 19,9
22,용산주차빌딩,561,406,2020-11-21 19,9
23,잠실역주차장,346,215,2020-11-21 19,9
24,적선노외,11,-9,2020-11-21 19,9
25,종묘,1317,797,2020-11-21 19,9
26,천왕역,328,228,2020-11-21 19,9
27,천호역,1432,582,2020-11-21 19,9
28,학여울역,180,125,2020-11-21 19,9
29,한강진역,176,0,2020-11-21 19,9
30,화랑대역주차장,319,260,2020-11-21 19,9
31,훈련원공원,873,644,2020-11-21 19,9
1,DDP동측(양쪽),20,20,2020-11-21 20,9
2,웃우물공영,79,2,2020-11-21 20,9
3,가양라이품,38,33,2020-11-21 20,9
4,개화산역주차장,322,161,2020-11-21 20,9
5,개화역,483,280,2020-11-21 20,9
6,구로디지털단지역,92,7,2020-11-21 20,9
7,구파발역,399,321,2020-11-21 20,9
8,장안2동,80,24,2020-11-21 20,9
9,동대문공영주차장,1092,1041,2020-11-21 20,9
10,마포유수지주차장,505,303,2020-11-21 20,9
11,복정역공영주차장,363,243,2020-11-21 20,9
12,사당노외,184,30,2020-11-21 20,9
13,서린노외주차장,38,25,2020-11-21 20,9
14,세종로,1260,838,2020-11-21 20,9
15,수락산역,157,110,2020-11-21 20,9
16,수서역남,18,13,2020-11-21 20,9
17,수서역북주차장,553,411,2020-11-21 20,9
18,신대방역,60,2,2020-11-21 20,9
19,신방화역,199,83,2020-11-21 20,9
20,신천유수지주차장,164,180,2020-11-21 20,9
21,영등포구청역,137,75,2020-11-21 20,9
22,용산주차빌딩,561,411,2020-11-21 20,9
23,잠실역주차장,346,227,2020-11-21 20,9
24,적선노외,11,-8,2020-11-21 20,9
25,종묘,1317,854,2020-11-21 20,9
26,천왕역,328,239,2020-11-21 20,9
27,천호역,1432,577,2020-11-21 20,9
28,학여울역,180,129,2020-11-21 20,9
29,한강진역,176,13,2020-11-21 20,9
30,화랑대역주차장,319,260,2020-11-21 20,9
31,훈련원공원,873,653,2020-11-21 20,9
1,DDP동측(양쪽),20,20,2020-11-21 21,9
2,웃우물공영,79,1,2020-11-21 21,9
3,가양라이품,38,33,2020-11-21 21,9
4,개화산역주차장,322,164,2020-11-21 21,9
5,개화역,483,288,2020-11-21 21,9
6,구로디지털단지역,92,14,2020-11-21 21,9
7,구파발역,399,331,2020-11-21 21,9
8,장안2동,80,24,2020-11-21 21,9
9,동대문공영주차장,1092,1043,2020-11-21 21,9
10,마포유수지주차장,505,315,2020-11-21 21,9
11,복정역공영주차장,363,255,2020-11-21 21,9
12,사당노외,184,42,2020-11-21 21,9
13,서린노외주차장,38,25,2020-11-21 21,9
14,세종로,1260,953,2020-11-21 21,9
15,수락산역,157,113,2020-11-21 21,9
16,수서역남,18,15,2020-11-21 21,9
17,수서역북주차장,553,411,2020-11-21 21,9
18,신대방역,60,9,2020-11-21 21,9
19,신방화역,199,82,2020-11-21 21,9
20,신천유수지주차장,164,186,2020-11-21 21,9
21,영등포구청역,137,80,2020-11-21 21,9
22,용산주차빌딩,561,412,2020-11-21 21,9
23,잠실역주차장,346,261,2020-11-21 21,9
24,적선노외,11,-8,2020-11-21 21,9
25,종묘,1317,877,2020-11-21 21,9
26,천왕역,328,248,2020-11-21 21,9
27,천호역,1432,626,2020-11-21 21,9
28,학여울역,180,135,2020-11-21 21,9
29,한강진역,176,44,2020-11-21 21,9
30,화랑대역주차장,319,268,2020-11-21 21,9
31,훈련원공원,873,652,2020-11-21 21,9
1,DDP동측(양쪽),20,20,2020-11-21 22,9
2,웃우물공영,79,2,2020-11-21 22,9
3,가양라이품,38,33,2020-11-21 22,9
4,개화산역주차장,322,170,2020-11-21 22,9
5,개화역,483,296,2020-11-21 22,9
6,구로디지털단지역,92,21,2020-11-21 22,9
7,구파발역,399,339,2020-11-21 22,9
8,장안2동,80,23,2020-11-21 22,9
9,동대문공영주차장,1092,1039,2020-11-21 22,9
10,마포유수지주차장,505,334,2020-11-21 22,9
11,복정역공영주차장,363,259,2020-11-21 22,9
12,사당노외,184,54,2020-11-21 22,9
13,서린노외주차장,38,25,2020-11-21 22,9
14,세종로,1260,1128,2020-11-21 22,9
15,수락산역,157,116,2020-11-21 22,9
16,수서역남,18,16,2020-11-21 22,9
17,수서역북주차장,553,404,2020-11-21 22,9
18,신대방역,60,12,2020-11-21 22,9
19,신방화역,199,81,2020-11-21 22,9
20,신천유수지주차장,164,186,2020-11-21 22,9
21,영등포구청역,137,79,2020-11-21 22,9
22,용산주차빌딩,561,412,2020-11-21 22,9
23,잠실역주차장,346,279,2020-11-21 22,9
24,적선노외,11,-6,2020-11-21 22,9
25,종묘,1317,894,2020-11-21 22,9
26,천왕역,328,254,2020-11-21 22,9
27,천호역,1432,686,2020-11-21 22,9
28,학여울역,180,135,2020-11-21 22,9
29,한강진역,176,82,2020-11-21 22,9
30,화랑대역주차장,319,279,2020-11-21 22,9
31,훈련원공원,873,658,2020-11-21 22,9
1,DDP동측(양쪽),20,20,2020-11-21 23,9
2,웃우물공영,79,2,2020-11-21 23,9
3,가양라이품,38,33,2020-11-21 23,9
4,개화산역주차장,322,175,2020-11-21 23,9
5,개화역,483,308,2020-11-21 23,9
6,구로디지털단지역,92,25,2020-11-21 23,9
7,구파발역,399,343,2020-11-21 23,9
8,장안2동,80,22,2020-11-21 23,9
9,동대문공영주차장,1092,1037,2020-11-21 23,9
10,마포유수지주차장,505,341,2020-11-21 23,9
11,복정역공영주차장,363,267,2020-11-21 23,9
12,사당노외,184,69,2020-11-21 23,9
13,서린노외주차장,38,25,2020-11-21 23,9
14,세종로,1260,1142,2020-11-21 23,9
15,수락산역,157,117,2020-11-21 23,9
16,수서역남,18,16,2020-11-21 23,9
17,수서역북주차장,553,406,2020-11-21 23,9
18,신대방역,60,10,2020-11-21 23,9
19,신방화역,199,81,2020-11-21 23,9
20,신천유수지주차장,164,189,2020-11-21 23,9
21,영등포구청역,137,82,2020-11-21 23,9
22,용산주차빌딩,561,411,2020-11-21 23,9
23,잠실역주차장,346,302,2020-11-21 23,9
24,적선노외,11,-5,2020-11-21 23,9
25,종묘,1317,912,2020-11-21 23,9
26,천왕역,328,255,2020-11-21 23,9
27,천호역,1432,735,2020-11-21 23,9
28,학여울역,180,134,2020-11-21 23,9
29,한강진역,176,107,2020-11-21 23,9
30,화랑대역주차장,319,281,2020-11-21 23,9
31,훈련원공원,873,656,2020-11-21 23,9
1,DDP동측(양쪽),20,20,2020-11-22 00,8
2,웃우물공영,79,2,2020-11-22 00,8
3,가양라이품,38,33,2020-11-22 00,8
4,개화산역주차장,322,177,2020-11-22 00,8
5,개화역,483,314,2020-11-22 00,8
6,구로디지털단지역,92,27,2020-11-22 00,8
7,구파발역,399,350,2020-11-22 00,8
8,장안2동,80,22,2020-11-22 00,8
9,동대문공영주차장,1092,1043,2020-11-22 00,8
10,마포유수지주차장,505,345,2020-11-22 00,8
11,복정역공영주차장,363,269,2020-11-22 00,8
12,사당노외,184,80,2020-11-22 00,8
13,서린노외주차장,38,25,2020-11-22 00,8
